"route","animal","species","type","frequency","project","recv1","recv2","lon1","lat1","lon2","lat2","dtStart","dtEnd"
"670.3282","7605,7508,7508,7508,10610,10610,17540","14250,14250,14250,14250,19250,19250,15580","LineString","166.38","85,92,200",3282,670,-80.2617,43.8389,-80.005,43.8259,2016-07-11,2017-10-01
"670.3284","7486,7486,7440,7556,7616,7614","14230,14230,14250,14250,14250,14250","LineString","166.38","92",670,3284,-80.005,43.8259,-80.0923,43.5197,2016-07-17,2016-08-24
"670.3473","10943","4180","LineString","166.38","67",670,3473,-80.005,43.8259,-74.3405,39.4294,2016-08-05,2016-08-06
"670.3518","7866,7458","4630,14250","LineString","166.38","47,92",670,3518,-80.005,43.8259,-80.337995,43.716616,2016-06-01,2016-06-24
"670.3732","15201","4690","LineString","166.38","38",670,3732,-80.005,43.8259,-79.8309,43.0997,2017-08-31,2017-08-31
"670.3735","6250,7591,7434,10608,17525","16890,14250,14250,19250,15580","LineString","166.38","35,85,92,200",3735,670,-80.012,43.4429,-80.005,43.8259,2016-05-21,2017-09-28
"670.3750","1001,1560,7440,20338,20150,20338,20082,20082","4670,4690,14250,14230,14230,14230,14120,14120","LineString","166.38","38,47,92",670,3750,-80.005,43.8259,-80.464,43.9474,2014-06-01,2018-08-02
"670.3755","7511,7606,7606","14250,14250,14250","LineString","166.38","92",670,3755,-80.005,43.8259,-80.7847,43.9597,2016-07-19,2016-08-04
"670.3756","5267,17525","100230,15580","LineString","166.38","50,200",3756,670,-80.2239,44.2884,-80.005,43.8259,2014-08-27,2017-09-25
"670.3762","17291","7871","LineString","166.38","194",670,3762,-80.005,43.8259,-81.1558,43.661,2018-09-23,2018-09-24
"670.3767","5015,5061","16580,16580","LineString","166.38","20",3767,670,-80.3108,42.9155,-80.005,43.8259,2014-05-14,2014-05-18
"670.3938","11343,11295,23121","19030,19030,18900","LineString","166.38","20,158",3938,670,-80.3525,43.3768,-80.005,43.8259,2017-04-27,2019-09-29
"670.3957","11264","19650","LineString","166.38","64",3957,670,-82.1729,42.9156,-80.005,43.8259,2017-05-13,2017-10-16
"670.3966","21043","4670","LineString","166.38","47",3966,670,-75.1661,39.2224,-80.005,43.8259,2017-06-04,2017-06-04
"670.3988","20312,17797,24771,24747","14250,7871,14250,14250","LineString","166.38","92,194",3988,670,-80.2701,43.605,-80.005,43.8259,2018-08-11,2019-08-06
"670.3989","21960","4670","LineString","166.38","140",670,3989,-80.005,43.8259,-80.6122,44.2082,2019-05-21,2019-05-21
"670.3992","5079,5015,5061,6250,8672,8672,11301,11343,11295,11345,15201,17536,17540,22279","16600,16580,16580,16890,14250,14250,19030,19030,19030,19030,4690,15580,15580,16610","LineString","166.38","20,35,38,92,200,249",670,3992,-80.005,43.8259,-79.9029,44.1484,2014-05-13,2019-05-18
"670.4016","11302","19030","LineString","166.38","20",4016,670,-80.0899,43.5089,-80.005,43.8259,2017-05-22,2017-05-23
"670.4027","11264,20127,20131,20291,20291,20127,20301,20291,20127,20127,20127,20150,20285,20285,20285,20312,25488,24731,24747,24771,24770,24753,24864","19650,14250,14250,14230,14230,14250,14230,14230,14250,14250,14250,14230,14230,14230,14230,14250,4180,14250,14250,14250,14250,14250,7871","LineString","166.38","64,67,92,194",670,4027,-80.005,43.8259,-80.1529,43.7617,2017-10-16,2019-09-24
"670.4028","7458,7444,7444,7584,7584,7588,7588,7482,7443,7591,7443,7585,8673,7585,8672,20150,19339,20285,20285,21735","14250,14230,14230,14230,14230,14250,14250,14230,14250,14250,14250,14230,14250,14230,14250,14230,4180,14230,14230,3770","LineString","166.38","64,67,92",670,4028,-80.005,43.8259,-80.338,43.7166,2016-06-24,2019-07-11
"670.4159","20082,18354","14120,252456","LineString","166.38","92,209",4159,670,-80.1986,43.6021,-80.005,43.8259,2018-07-29,2018-08-18
"670.4244","20082","14120","LineString","166.38","92",670,4244,-80.005,43.8259,-79.1876,44.5426,2018-08-02,2018-08-03
"670.4382","25488,17241,17832","4180,7720,7871","LineString","166.38","67,194",670,4382,-80.005,43.8259,-80.0899,43.509,2019-08-03,2019-09-29
"670.4448","19339","4180","LineString","166.38","67",670,4448,-80.005,43.8259,-79.1849,43.8191,2018-07-27,2018-07-27
"670.4710","21960","4670","LineString","166.38","140",4710,670,-78.9081,43.8487,-80.005,43.8259,2019-05-20,2019-05-21
"670.4777","17241","7720","LineString","166.38","194",4777,670,-79.503,44.9404,-80.005,43.8259,2019-08-19,2019-08-20
"670.4945","24753","14250","LineString","166.38","92",670,4945,-80.005,43.8259,-79.4659,43.646,2019-08-09,2019-08-10
"670.4980","18273,20131","15580,14250","LineString","166.38","92,208",670,4980,-80.005,43.8259,-78.8693,41.5424,2018-07-06,2018-09-23
"670.5218","21739","3770","LineString","166.38","64",5218,670,-75.9908,39.2283,-80.005,43.8259,2020-05-03,2020-05-14
"670.5760","10405","4750","LineString","166.38","38",670,5760,-80.005,43.8259,-79.6467,42.3087,2016-08-29,2016-08-29
"670.5854","5250","100230","LineString","166.38","50",5854,670,-80.9472,44.5049,-80.005,43.8259,2014-09-21,2014-09-25
"670.670","5250,7605,7508,7605,7508,7508,7440,10608,10610,20285,27528,27528","100230,14250,14250,14250,14250,14250,14250,19250,19250,14230,18760,18760","LineString","166.38","50,85,92,231",670,670,-80.005,43.8259,-80.005,43.8259,2014-09-25,2020-03-23
"670.671","8674,7503,7614","14250,14250,14250","LineString","166.38","92",670,671,-80.005,43.8259,-80.27008,43.60497,2016-07-22,2016-08-25
"670.7228","27528","18760","LineString","166.38","231",7228,670,-80.3573,42.7102,-80.005,43.8259,2020-03-18,2020-03-18
"670.743","5250","100230","LineString","166.38","50",670,743,-80.005,43.8259,-79.5592,42.8584,2014-09-27,2014-10-11
"670.748","5042","16580","LineString","166.38","20",748,670,-80.542414,42.700497,-80.005,43.8259,2014-05-15,2014-05-19
"670.756","1034,1001,1560","4670,4670,4690","LineString","166.38","38,47",756,670,-79.2672,43.1021,-80.005,43.8259,2014-05-29,2014-08-14
"671.1503","7708,7708,7708,7708,7708","18880,18880,18880,18880,18880","LineString","166.38","100",1503,671,-80.3984,42.5829,-80.27008,43.60497,2016-06-18,2016-10-02
"671.1992","6480","19650","LineString","166.38","64",671,1992,-80.27008,43.60497,-80.585,42.8142,2016-10-03,2016-10-10
"671.2127","2615,8661,8665","15580,14250,14250","LineString","166.38","49,92",671,2127,-80.27008,43.60497,-80.6549,43.2632,2014-10-01,2016-08-22
"671.2130","8644","14250","LineString","166.38","92",2130,671,-80.09431,44.0461,-80.27008,43.60497,2016-08-26,2016-08-26
"671.2132","5574","252456","LineString","166.38","55",2132,671,-81.6115,45.2511,-80.27008,43.60497,2015-09-14,2015-09-23
"671.2181","2062,269,300","35407,100230,100270","LineString","166.38","70,71",671,2181,-80.27008,43.60497,-80.0137,43.3136,2015-07-22,2015-09-22
"671.2327","300","100270","LineString","166.38","71",671,2327,-80.27008,43.60497,-79.3434,43.6136,2015-09-22,2015-09-30
"671.2408","6480","19650","LineString","166.38","64",2408,671,-83.3383,41.6989,-80.27008,43.60497,2016-05-11,2016-09-30
"671.2428","269,9182","100230,100230","LineString","166.38","71",2428,671,-80.6478,42.6945,-80.27008,43.60497,2015-08-23,2016-09-09
"671.2430","7358,7361","13210,13210","LineString","166.38","37",2430,671,-80.644,42.7012,-80.27008,43.60497,2015-09-24,2015-09-26
"671.2456","6500","16600","LineString","166.38","50",2456,671,-80.31075,42.91551,-80.27008,43.60497,2016-05-28,2016-05-28
"671.3144","2615","15580","LineString","166.38","49",3144,671,-69.7168,48.1232,-80.27008,43.60497,2014-09-28,2014-10-01
"671.3247","269,8674","100230,14250","LineString","166.38","71,92",3247,671,-81.3845,42.9538,-80.27008,43.60497,2015-08-30,2016-08-04
"671.3273","7607,7601,7594,7601,7592,8656,7614,8667,8656,8656","14250,14250,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","92",671,3273,-80.27008,43.60497,-80.0414,43.6998,2016-07-16,2016-08-25
"671.3282","7443,8672,7503","14250,14250,14250","LineString","166.38","92",3282,671,-80.2617,43.8389,-80.27008,43.60497,2016-07-13,2016-08-16
"671.3284","7578,7501,7576,7577,7576,7576,7643,7577,7579,7576,7567,7568,7568,7566,7501,7511,7576,7576,7576,7628,7628,7576,7576,7615,7576,7615,7501,7624,7512,7624,7566,7615,7577,7568,7624,7591,7512,7501,8676,7577,7609,7512,7624,7501,7512,7577,7577,7566,7501,7512,7611,7512,7566,7577,7577,7607,7501,7609,7589,7588,7501,7609,7501,8653,7609,8653,7611,8653,8665,8644,7593,8656,8644,7593,7614,8653,8653,8650,8656,8665,8644,7593,7614,7503,8631,8653,8665,7614,8656,7593,8644,7616,8653,7616,8631,8632,8631,8656,8665,7462,7614,8632,7462,7462,8639","14230,14250,14230,14230,14230,14230,14250,14230,14230,14230,14230,14230,14230,14230,14250,14250,14230,14230,14230,14250,14250,14230,14230,14250,14230,14250,14250,14250,14250,14250,14230,14250,14230,14230,14250,14250,14250,14250,14250,14230,14250,14250,14250,14250,14250,14230,14230,14230,14250,14250,14250,14250,14230,14230,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","92",671,3284,-80.27008,43.60497,-80.0923,43.5197,2016-06-03,2016-08-28
"671.3449","8654","14250","LineString","166.38","92",671,3449,-80.27008,43.60497,-71.5591,41.2137,2016-09-04,2016-10-08
"671.3518","6500,7578,7578,7578","16600,14230,14230,14230","LineString","166.38","50,92",671,3518,-80.27008,43.60497,-80.337995,43.716616,2016-05-28,2016-06-28
"671.3735","7601,7601,7604,8650","14250,14250,14250,14250","LineString","166.38","92",671,3735,-80.27008,43.60497,-80.012,43.4429,2016-07-23,2016-08-18
"671.3763","1972","35407","LineString","166.38","70",671,3763,-80.27008,43.60497,-81.8411,42.2824,2015-07-07,2015-07-11
"671.3768","269","100230","LineString","166.38","71",671,3768,-80.27008,43.60497,-81.1985,43.4538,2015-09-03,2015-09-03
"671.3938","4342,2165,7576,7594,8654","16580,16580,14230,14250,14250","LineString","166.38","50,92",3938,671,-80.3525,43.3768,-80.27008,43.60497,2015-05-08,2016-09-04
"671.3992","4342,2160,2164,2062,8672","16580,16600,16600,35407,14250","LineString","166.38","50,70,92",671,3992,-80.27008,43.60497,-79.9029,44.1484,2015-05-08,2016-08-11
"671.4028","7578,7576,7628,7511,7628,7576,7591,7576,7591,7434,7460,7434,7633,7443,9327,7633,7624,8676,7624,7577,7616,7503,7592,7501,7616,7565,7592,7503,7611,8667,7503,8661,8661,7503,8661,8661,7614,8676,8637,8637,8658,8658,9185","14230,14230,14250,14250,14250,14230,14250,14230,14250,14250,14230,14250,14250,14250,14250,14250,14250,14250,14250,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,100230","LineString","166.38","71,92",671,4028,-80.27008,43.60497,-80.338,43.7166,2016-06-28,2016-09-08
"671.4043","2160","16600","LineString","166.38","50",4043,671,-80.1281,42.9863,-80.27008,43.60497,2015-05-16,2015-05-16
"671.5240","7615,7604,7592,7588,8656,8676,8644,8654","14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","92",671,5240,-80.27008,43.60497,-80.2913,43.2785,2016-07-23,2016-09-04
"671.671","269,7660,7660,7660,7656,7643,7639,7660,7660,7651,7639,7656,7643,7656,7660,7660,7639,7656,7651,7668,7643,7639,7656,7643,7656,7651,7501,7668,7576,7708,7576,7639,7591,7501,7501,7639,7624,7460,7624,9327,7601,7568,7566,8661,7501,8661,8653,7611,8650,8653,8656,8661,8654,8632,8654,8654,9182,6480","100230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14230,18880,14230,14250,14250,14250,14250,14250,14250,14230,14250,14250,14250,14230,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,100230,19650","LineString","166.38","64,71,92,100",671,671,-80.27008,43.60497,-80.27008,43.60497,2015-08-31,2016-10-03
"671.680","7361","13210","LineString","166.38","37",680,671,-77.7405,44.0078,-80.27008,43.60497,2015-09-22,2015-09-26
"671.769","2164","16600","LineString","166.38","50",769,671,-80.3439,43.1345,-80.27008,43.60497,2015-05-16,2015-05-16
"677.1121","7576,9174","14230,100230","LineString","166.38","71,92",1121,677,-81.4697,43.6489,-81.683,44.0947,2016-07-29,2016-09-16
"677.1503","9174,9162","100230,100230","LineString","166.38","71",677,1503,-81.683,44.0947,-80.3984,42.5829,2016-09-16,2016-09-21
"677.1997","9162","100230","LineString","166.38","71",1997,677,-82.5144,42.0427,-81.683,44.0947,2016-09-15,2016-09-19
"677.2127","13034","4180","LineString","166.38","67",677,2127,-81.683,44.0947,-80.6549,43.2632,2017-07-27,2017-07-27
"677.2729","9857","19650","LineString","166.38","64",677,2729,-81.683,44.0947,-79.5371,44.0241,2017-05-10,2017-09-17
"677.2911","9857","19650","LineString","166.38","64",2911,677,-83.18909,42.11674,-81.683,44.0947,2017-03-28,2017-05-10
"677.2917","9852","19650","LineString","166.38","64",2917,677,-83.4703,41.7635,-81.683,44.0947,2016-11-09,2017-05-09
"677.3073","10374","4760","LineString","166.38","38",3073,677,-81.6562,45.2574,-81.683,44.0947,2016-09-01,2016-09-01
"677.3192","4521","19250","LineString","166.38","85",3192,677,-74.5417,4.3224,-81.683,44.0947,2016-03-16,2016-04-13
"677.3219","9854","19650","LineString","166.38","64",3219,677,-83.175,41.6115,-81.683,44.0947,2017-04-20,2017-04-27
"677.3280","15261","4750","LineString","166.38","38",3280,677,-80.6238,51.285,-81.683,44.0947,2017-07-30,2017-07-31
"677.3749","9165,9179,9854","100230,100230,19650","LineString","166.38","64,71",677,3749,-81.683,44.0947,-81.2584,44.964,2016-09-05,2017-04-27
"677.3755","10943","4180","LineString","166.38","67",677,3755,-81.683,44.0947,-80.7847,43.9597,2016-08-05,2016-08-05
"677.3757","10943,7001","4180,4690","LineString","166.38","59,67",3757,677,-81.2585,44.3337,-81.683,44.0947,2016-08-05,2017-06-02
"677.3762","7576,15261,21717","14230,4750,3770","LineString","166.38","38,64,92",677,3762,-81.683,44.0947,-81.1558,43.661,2016-07-30,2019-05-17
"677.3953","12880","16890","LineString","166.38","19",3953,677,-80.3107,42.9155,-81.683,44.0947,2017-05-22,2017-05-25
"677.4023","12145","4680","LineString","166.38","63",677,4023,-81.683,44.0947,-80.6362,43.442,2017-08-23,2017-08-23
"677.4035","17523","15580","LineString","166.38","200",4035,677,-81.2986,45.2461,-81.683,44.0947,2017-09-19,2017-09-19
"677.4131","12145","4680","LineString","166.38","63",4131,677,-93.8229,58.7377,-81.683,44.0947,2017-08-22,2017-08-23
"677.4666","20110","7680","LineString","166.38","193",4666,677,-85.5895,42.364,-81.683,44.0947,2019-03-28,2019-04-13
"677.4688","7001","4690","LineString","166.38","59",677,4688,-81.683,44.0947,-83.603,44.3333,2017-06-02,2017-06-02
"677.4723","11701","4180","LineString","166.38","67",4723,677,-93.8301,58.6659,-81.683,44.0947,2017-07-21,2017-07-25
"677.4821","10374","4760","LineString","166.38","38",677,4821,-81.683,44.0947,-81.1774,44.0535,2016-09-01,2016-09-01
"677.4901","13034","4180","LineString","166.38","67",4901,677,-93.7354,58.778,-81.683,44.0947,2017-07-26,2017-07-27
"677.5527","12880","16890","LineString","166.38","19",677,5527,-81.683,44.0947,-84.9484,44.1509,2017-05-25,2017-05-27
"677.742","20110,21717","7680,3770","LineString","166.38","64,193",677,742,-81.683,44.0947,-81.1,44.2852,2019-04-13,2019-05-26
"679.2132","5586","257061","LineString","166.38","55",2132,679,-81.6115,45.2511,-81.2345,44.7407,2015-09-23,2015-09-23
"679.3103","10442","4690","LineString","166.38","38",3103,679,-80.5678,51.6579,-81.2345,44.7407,2016-08-31,2016-09-01
"679.3127","22306","16610","LineString","166.38","249",3127,679,-80.4036,42.7877,-81.2345,44.7407,2019-05-06,2019-05-07
"679.3348","21027","4670","LineString","166.38","47",3348,679,-76.8908,44.3489,-81.2345,44.7407,2017-05-26,2017-08-02
"679.3749","15207,17541","4690,15580","LineString","166.38","38,200",3749,679,-81.2584,44.964,-81.2345,44.7407,2017-08-24,2017-09-19
"679.3762","18322","15580","LineString","166.38","208",679,3762,-81.2345,44.7407,-81.1558,43.661,2018-09-23,2018-09-23
"679.4706","22306","16610","LineString","166.38","249",679,4706,-81.2345,44.7407,-81.5072,30.2716,2019-05-08,2019-05-14
"679.5319","16929","7871","LineString","166.38","192",679,5319,-81.2345,44.7407,-78.2498,40.7783,2018-09-30,2020-02-15
"679.5607","22643","4980","LineString","166.38","35",5607,679,-80.5008,45.7694,-81.2345,44.7407,2019-10-30,2019-11-08
"679.5854","7866,10442","4630,4690","LineString","166.38","38,47",5854,679,-80.9472,44.5049,-81.2345,44.7407,2016-06-01,2016-09-01
"679.742","21027,15207,17541","4670,4690,15580","LineString","166.38","38,47,200",679,742,-81.2345,44.7407,-81.1,44.2852,2017-08-02,2017-09-19
"680.1137","1038,1558","4670,4760","LineString","166.38","38,47",1137,680,-80.5669,51.6582,-77.7405,44.0078,2014-08-12,2014-08-31
"680.2289","1757","4690","LineString","166.38","38",2289,680,-80.1168,51.2913,-77.7405,44.0078,2015-08-27,2015-08-27
"680.2291","1738","4690","LineString","166.38","38",2291,680,-80.45,51.4839,-77.7405,44.0078,2015-08-26,2015-08-27
"680.2402","1022","4670","LineString","166.38","47",2402,680,-74.8913,39.1267,-77.7405,44.0078,2014-05-28,2014-08-06
"680.2430","7358","13210","LineString","166.38","37",680,2430,-77.7405,44.0078,-80.644,42.7012,2015-09-22,2015-09-22
"680.3874","4351","15580","LineString","166.38","49",3874,680,-73.9385,45.4307,-77.7405,44.0078,2015-09-26,2015-09-26
"680.4045","1558,1738,1757,7358","4760,4690,4690,13210","LineString","166.38","37,38",680,4045,-77.7405,44.0078,-77.2747,43.8947,2014-08-31,2015-09-22
"680.4521","1038","4670","LineString","166.38","47",680,4521,-77.7405,44.0078,-71.2438,41.4787,2014-08-13,2014-08-14
"680.740","4351","15580","LineString","166.38","49",680,740,-77.7405,44.0078,-78.7887,43.8735,2015-09-26,2015-09-26
"681.1106","2644","15580","LineString","166.38","49",1106,681,-71.2217,47.2226,-75.0867,44.9367,2014-09-07,2014-09-13
"681.1107","2629","15580","LineString","166.38","49",1107,681,-71.1425,47.3148,-75.0867,44.9367,2014-09-20,2014-09-26
"681.1135","15375","4760","LineString","166.38","38",1135,681,-80.1167,51.2913,-75.0867,44.9367,2017-08-31,2017-09-01
"681.1137","1604","4760","LineString","166.38","38",1137,681,-80.5669,51.6582,-75.0867,44.9367,2014-09-05,2014-09-06
"681.1141","2700","15580","LineString","166.38","49",1141,681,-69.8567,47.5675,-75.0867,44.9367,2014-09-24,2014-09-27
"681.1503","8144,6267","4630,15580","LineString","166.38","35,47",681,1503,-75.0867,44.9367,-80.3984,42.5829,2016-05-30,2016-09-23
"681.2132","1190","4670","LineString","166.38","47",681,2132,-75.0867,44.9367,-81.6115,45.2511,2015-05-27,2015-09-17
"681.2160","1239","4670","LineString","166.38","47",2160,681,-75.3154,38.9479,-75.0867,44.9367,2015-05-30,2015-05-31
"681.2176","6213","4680","LineString","166.38","68",2176,681,-98.4246,75.7301,-75.0867,44.9367,2016-07-22,2016-08-07
"681.2237","2607","15580","LineString","166.38","49",2237,681,-71.2111,46.843,-75.0867,44.9367,2014-09-29,2014-09-29
"681.2289","1895","4690","LineString","166.38","59",681,2289,-75.0867,44.9367,-80.1168,51.2913,2015-05-28,2015-05-31
