deploymentID,tag_deploy_id,species_id
4532,27966,36466
8463,37935,16890
5000,21683,4690
3054,7893,4630
4711,18850,125480
4310,36234,125480
5496,38202,4610
5883,34979,16960
2259,6044,35407
4630,21323,4670
2549,14088,123940
5614,35207,4180
5801,27263,121310
5361,24265,19760
3102,10424,4180
7521,21737,3770
3973,14554,14250
5571,29227,125480
4041,22207,15580
7707,37115,15651
3267,15277,4780
2446,6467,15560
2101,4932,16820
7690,32400,45843
5710,23020,4690
5133,26741,38790
2549,8177,15600
5462,34291,4180
5571,25128,124240
1115,2684,16820
5317,32330,16600
2782,17363,14280
5214,20215,18760
4324,14834,45843
3609,6046,35407
5176,24400,4760
5463,26157,125480
3701,36602,45843
3420,17869,4690
2951,6532,15580
6133,35581,125480
7561,32004,4700
3701,27897,36466
4130,29396,36467
2561,689,4670
3013,10454,4670
2180,7240,16580
0,10557,19650
944,4436,5570
2580,2255,3580
5469,29147,123690
4246,12513,NULL
4313,25157,124960
5220,37088,19030
0,25353,19650
4532,19825,45843
2949,6358,42067
4175,1341,4690
8556,32099,15900
2086,5907,5280
5743,27282,19030
5410,32468,19030
2545,372,100430
7340,32356,4610
4787,28780,NULL
4233,7030,4690
3192,571,4670
2644,643,4690
5291,27169,4600
3861,26699,45843
2492,4284,16890
3892,10755,16920
7220,30265,15580
6185,30331,15050
7906,34667,16930
1536,916,4690
3005,12952,15600
2180,2036,35407
4364,15967,35912
3157,9431,4670
2310,5101,19030
7476,31063,19160
7561,35339,4700
2429,17676,35407
8039,36502,16460
8452,37910,16930
3595,1741,4690
3051,25479,4180
3941,28032,36467
2669,4466,16820
7668,35571,125480
8059,35736,15580
5938,37690,4670
1864,6587,4690
2292,13867,100230
1992,16302,14050
7995,32181,16420
5838,28215,7720
7568,37749,4820
2514,180,16820
4557,16240,16940
5464,36718,15651
5052,22739,4670
3518,6500,16600
4159,14406,14250
4532,16602,36704
753,1987,35407
3282,10598,19250
7852,33955,7750
3973,15261,4750
656,1003,4670
4286,21246,4670
3301,5663,7680
0,24789,17310
4144,10057,4690
7242,30091,42067
7561,37148,4820
4630,14705,4630
3941,14687,15651
3802,35713,36271
4210,12421,15580
3817,12199,4680
3918,13735,15580
7347,32957,14050
4390,7869,4630
2779,18788,14280
2950,6379,42067
3473,7316,4690
7815,35041,7720
7243,32534,45843
5144,22721,4670
3065,7385,4690
3449,9497,41384
4892,34162,45843
5783,37300,3830
2261,1876,4690
2292,16864,15600
4630,21157,4670
3839,11381,16940
5139,24178,38804
6191,15960,35912
4389,21373,4680
3121,8632,14250
7756,34140,18990
7598,30151,3830
5085,30287,4700
5406,26787,38804
7229,34538,5520
2086,5366,41384
3988,14429,14250
3489,9923,15580
5463,25954,124960
0,20687,17150
2034,7980,4670
5366,25459,4180
5319,17648,4160
4636,7539,14250
4787,18123,14050
6210,32774,14050
5483,35742,19030
4532,25879,42067
3729,32943,36475
4016,14394,14230
5052,16121,3751
7927,36118,125480
6055,30346,45843
4377,12505,15580
7311,30237,15580
4306,20314,14250
0,30700,19650
7893,28477,2510
2051,4972,124430
2812,22692,4670
6187,30107,42067
1133,4446,16820
2292,14574,14250
4689,18712,16770
5721,29694,3830
7750,33646,119680
4391,8022,4670
7922,36029,125480
4777,16213,4630
4243,28227,7871
7617,35793,16460
5383,24598,14250
4714,21633,4630
2487,4241,16620
6156,37206,7680
6191,17434,36467
5552,26691,45843
5244,24190,38790
7947,34622,18790
3815,11272,45843
4532,25510,42067
7346,28811,45874
5521,21716,3770
3966,21112,4670
4624,21307,4670
4725,27712,18760
6056,27874,14250
7542,33232,19520
3148,12065,15580
2264,1805,4760
2661,6964,257061
5016,19650,3830
8400,34301,16600
4437,13977,4670
3814,1756,4690
4214,31793,4670
5261,23698,16420
8601,38983,15550
7763,33925,19520
5436,29236,125530
6056,28724,7720
5075,20202,18760
2146,22307,16610
3805,19375,4530
5524,24413,4760
7864,34837,100580
3861,25285,36475
7463,30927,4820
3872,27010,16980
4159,14489,14250
4218,20952,4670
7468,34494,14050
7831,33907,16820
3351,19987,4690
681,1239,4670
4312,35581,125480
3146,9661,7680
3066,12885,14120
8080,34107,45843
4623,21180,4630
3091,9864,19650
7418,25291,16290
2838,5769,18890
2034,9228,4670
7669,31791,4630
3953,22307,16610
0,1002,4670
5127,22732,4670
2619,9232,4670
5471,24452,38804
1962,4919,16820
6133,29192,125480
7852,34230,14050
4974,21460,18890
4391,8105,4630
3549,7857,4680
0,6229,4070
2146,2164,16600
2107,259,123940
4827,19843,45843
5552,26044,42067
0,20292,14250
3943,28169,42067
4503,36567,15651
2917,8446,2720
2779,9316,18990
8010,30702,19650
5160,22188,15580
7770,28890,8040
1865,1367,4760
3971,15207,4690
7432,22978,19650
0,18818,125480
7400,22942,19650
2292,17488,35407
3159,9342,4670
3228,7593,14250
2292,28182,7871
5721,27058,3830
8027,29924,16600
2882,2536,15570
4669,29259,125480
4054,16289,14050
5726,25289,16290
6054,30170,42067
4049,15264,4690
743,1998,35407
2504,191,16620
6088,28339,4180
3121,17457,35407
2132,5582,257061
2402,1860,4690
7756,33098,35407
1051,855,4690
2804,5957,5280
4284,14491,15580
5721,26351,3830
5549,24532,14120
7990,32484,129470
2386,2479,100430
4310,34425,123690
3121,17265,7720
7662,35495,15580
4787,28276,41384
3009,6273,15580
4582,18371,4690
4887,19277,121310
8345,37535,4820
1134,1061,4670
7635,31787,4630
5562,24104,100430
7290,34494,14050
8108,32260,15590
4683,14703,4630
7428,33278,15580
8472,37963,16890
4871,28240,36467
2056,4895,4690
4693,17546,16770
4518,27763,4690
3816,14422,45843
4798,23323,14050
7703,27189,NULL
3606,4989,16820
5616,22924,4690
5085,32517,4700
3985,20110,7680
2905,21496,18890
1950,1003,4670
8410,38930,19030
5549,24592,14250
5240,19671,252456
5423,24941,15580
4454,29638,36271
4802,17208,4690
8104,37356,16290
8117,35033,100430
4150,16522,4980
2631,5677,7680
3283,7668,14250
4203,14794,15651
3612,399,4690
3871,10372,4690
5317,26900,16610
3966,21052,4670
5009,36135,15580
2291,1211,4670
3103,7952,4670
4043,14481,14250
4307,35237,125480
4317,35587,125480
4853,20209,18760
6180,30528,19030
5347,24483,14120
3280,21178,4630
5744,26788,38804
2592,4396,16620
4892,25171,125480
4152,10041,4690
4275,11718,4180
2428,271,100250
5427,24339,4690
3807,16034,15650
8466,37947,16890
2348,1205,4670
4159,14429,14250
5243,25872,NULL
5424,29757,15580
2058,4900,4690
4639,21497,18890
2115,6274,15580
4386,21166,4670
2292,14634,14250
3108,9684,16930
2549,8681,18880
6054,32543,45843
2216,2354,100460
6088,28422,4760
7962,35207,4180
2106,4915,16820
5405,26777,38804
2950,6319,42067
4725,24738,14250
3348,12624,14120
7928,34917,NULL
3517,11780,15560
7852,36832,14050
3854,11594,15580
2292,16277,14050
4489,32886,NULL
2148,1150,4670
1925,4986,16820
5621,26299,125480
5537,20845,16770
0,12057,5970
2285,1195,4670
8459,35680,4760
5328,22233,15580
3279,10391,4760
2797,4626,42067
4313,35253,125480
5252,24437,38804
3523,7468,14230
5000,17942,4760
3449,6162,4180
4745,18519,14250
4788,18107,257058
5521,24713,NULL
4313,29259,125480
4587,16820,15580
7628,36307,36466
5613,27214,18890
3172,1360,4630
7613,33481,4890
5614,28360,4180
6163,32348,16140
3702,15999,45874
1113,5175,4690
2950,9737,45874
740,4645,15580
4215,28468,41384
7692,33868,42067
2348,1122,4630
4471,12458,15560
7892,28493,360
0,15197,4760
3369,8679,4180
4272,19712,3830
4849,19672,252456
7351,29610,16250
3861,29816,42067
7691,33884,42067
2578,6506,16620
8045,35473,15580
4522,27138,4180
5470,24348,4690
3859,32390,45843
7458,36915,15651
3808,33751,42067
2654,6964,257061
6054,36585,45843
8108,36216,16610
2146,2224,16580
7857,17668,35407
8545,37928,16890
5042,22329,NULL
2663,15170,7060
5490,30034,19650
2347,1221,4670
5204,34601,4180
2050,4988,16820
1930,4992,16820
8358,39205,14050
3989,34665,18990
4140,12972,15600
4229,14273,4690
5111,25893,3830
5000,18002,4760
4787,22643,4980
4050,15391,4780
4024,12291,5970
4795,36186,4680
3992,17282,7871
3971,18264,14250
5838,33442,19650
721,1007,4670
3190,7785,15560
6133,29275,125480
5132,24178,38804
6055,37336,45843
5436,37125,15651
2349,1215,4670
4104,7029,4690
4250,18277,15580
4860,29177,125480
3283,6506,16620
5163,22478,NULL
4829,35314,4890
7624,35913,15580
3170,1223,4670
5001,21355,4630
4519,18587,4070
4123,12671,14120
4787,23350,14050
2549,6534,15580
6185,32538,45843
3280,10401,4780
5252,24174,38790
4289,12184,4680
5141,24183,38790
5748,30262,19030
2533,5653,18890
7837,33622,15580
5043,30119,15580
4864,24728,14250
4054,17056,4690
5150,27437,NULL
8221,37483,4820
4640,20462,15600
2622,11594,15580
5013,30810,45843
4669,36584,45843
7242,35607,36475
4057,16015,45874
5298,30730,NULL
7351,35724,36467
0,942,4690
7224,36029,125480
4213,25981,100230
7515,30821,18760
0,15400,4760
2514,1846,4690
3352,8235,4690
2657,4400,16820
2146,11335,19030
3872,16722,16820
2732,8890,4680
8182,35375,123940
7392,33532,19550
3807,13601,5970
5128,26758,NULL
4777,24835,7871
8147,37365,16290
7693,33878,42067
5750,30256,19030
4144,9997,4690
5119,24775,100280
4798,23947,14050
4497,28147,42067
4787,28697,NULL
4378,29466,36271
3417,14210,4690
1134,1625,4760
6175,35042,7720
3820,11278,45843
5446,21385,4680
5383,24515,14120
2292,17691,35407
6175,30605,7680
6115,30607,7680
7257,25844,42067
5118,29405,36467
7306,36142,15580
644,5886,5280
3582,1605,4760
5720,23404,19650
7257,26863,45843
5013,25151,125480
5038,30760,16140
4126,16270,14050
6014,27958,45843
7711,32749,14250
3598,1610,4760
0,19585,15580
0,5127,19030
4292,8853,4680
2292,1962,35407
8036,35276,125480
3701,16015,45874
4125,12101,NULL
7903,33072,35407
3103,10385,4450
2622,13681,15580
4136,17530,15580
4050,15248,4760
4532,19178,36704
1865,7421,4760
4335,33751,42067
2549,623,4670
2686,1939,4690
3382,8251,4180
3713,10087,4690
6153,29926,16600
6055,32553,45843
3420,9608,4690
3007,6279,15900
4906,28288,10030
5427,24399,4760
6054,36728,15651
8099,36583,19030
5548,25146,125480
0,32930,NULL
4365,25878,42067
3595,2245,3580
2137,2027,35407
4658,18829,125480
5433,23599,15550
3080,12155,4680
3523,7611,14250
3420,19535,4690
3469,7377,4690
2878,11027,4670
6187,29821,42067
5085,30934,4820
4630,21240,4670
1004,5716,16820
7522,32607,4700
4310,33801,42067
2800,4773,42067
3322,8253,4750
4757,18081,4820
4243,21214,4630
2146,9154,100250
5048,17201,4690
2682,5681,7680
3116,20339,14230
2377,1094,4670
5146,29957,16600
7692,33725,42067
6059,27886,14250
7906,32798,14120
7659,32652,4700
4036,14564,14250
2665,285,16780
5406,22542,38804
7684,34640,NULL
3191,5479,40372
4798,23383,14050
4665,33708,41384
7684,38968,16930
2549,8260,4690
2153,18325,15580
3423,9334,4670
5726,27293,NULL
2198,1866,4690
6204,35217,4690
4386,11803,4690
6151,35279,125480
2129,18216,100430
680,7358,13210
4637,21300,4670
2948,8976,42067
7966,35289,4750
4286,26510,14120
7906,35291,18990
7501,30953,20570
1985,2273,3580
2782,18777,14280
5521,28165,7871
3967,21119,4670
3371,8275,4760
4317,35567,125480
7416,30026,19650
8039,32884,NULL
5472,24190,38790
3284,7635,14250
6018,27831,36466
3095,8220,4690
3427,8374,14250
2451,840,4690
2273,4355,16820
3275,10329,4690
4454,19817,15650
3388,15320,4180
4360,18238,14250
7400,37369,16290
3802,28122,36467
7319,31801,4630
4482,15683,4670
4863,24761,14250
2622,18524,14250
7624,35309,15580
2352,1167,4670
3813,1775,4760
2429,14493,14250
4587,22250,15580
1033,865,4690
5750,36287,19030
7928,32289,13640
2132,9240,4670
5218,21966,4670
5306,24282,10030
0,19605,15580
6191,16458,36704
7877,38820,45843
5612,27224,18890
753,38844,16580
2839,5776,18890
8443,27191,NULL
3282,14554,14250
3953,14404,14250
7486,31098,NULL
5621,25927,32874
7461,27195,NULL
7568,37666,4820
4630,21317,4670
3994,19331,4180
2102,4956,16820
2825,5862,5580
7845,33978,5520
3476,9100,18950
5709,25449,4180
4378,32363,4610
4306,15565,18900
7742,33542,19550
3583,1778,4760
3427,10830,15580
7954,34353,124422
4215,21624,4630
4787,22139,4180
7753,32957,14050
1888,5153,35407
7831,37196,16610
2134,9291,18990
6156,36894,7680
3786,8137,4630
7625,31735,NULL
3799,18366,4690
7897,34144,18990
3345,16253,5460
4015,11141,16770
5129,24452,38804
3473,7940,4680
6055,30091,42067
4275,15193,4690
1004,5719,16820
2429,20404,15600
2428,274,100250
3861,19846,15651
6054,30319,45843
2218,2308,100460
3118,11073,19650
4802,17142,4690
935,5155,16820
3938,14489,14250
7709,38185,4670
4532,26944,45843
8221,37669,4820
3854,11385,16940
6163,38216,4610
4497,28081,42067
2669,4429,16820
3275,9270,18950
2549,7865,4630
3529,10097,4690
8359,37629,4820
5436,29179,125480
5131,24443,38804
7715,34992,14250
3942,15988,45843
6195,29779,125480
3966,21009,4670
4159,14555,14250
8081,30444,125480
4243,27254,7680
954,1259,4690
5721,30716,3830
5068,28884,NULL
2828,5963,18890
3116,16535,3770
2790,5711,16820
4390,8015,4670
1124,1885,4690
3270,8780,4670
7420,22929,19650
3462,10523,100250
2120,10943,4180
3351,8606,4690
7668,34426,123690
4149,17477,35407
7251,29492,32874
4345,16156,3770
2153,2049,35407
5130,23105,NULL
4532,25885,42067
4002,10387,4180
2429,8184,15600
4210,12444,15580
4057,16118,15651
4343,30214,42067
2549,8203,15600
3091,9838,19650
7473,37145,4820
3429,10821,15570
4131,11719,4180
4624,21333,4630
2456,9190,100230
7641,29702,3830
8076,37431,7680
4532,18408,36644
3713,10419,4780
4520,21279,4670
5264,22531,4980
3449,9491,18950
2399,4358,16820
5052,20890,4670
3454,17240,7871
5162,25213,100250
2429,14095,100250
7521,24880,230
3284,8634,14250
4777,19548,4630
8466,37904,16890
3270,7890,4680
3371,8215,4690
4035,17517,15580
5249,26758,NULL
4624,21164,4670
947,5908,5170
8296,38495,4700
7497,28515,14050
5469,36910,15651
4343,35727,36475
8170,35927,NULL
2779,17348,14280
6211,27348,4680
4081,14627,14250
7224,29222,125530
2059,2663,16820
3234,9856,19650
4747,29204,125480
4698,18714,16770
2878,9653,7680
633,5034,16580
7718,25896,3830
3348,4532,7680
4316,19121,124960
4950,19768,121310
2364,5435,18950
3967,11922,4690
3944,11187,16770
5405,26843,38789
7463,30930,4820
3158,613,4670
3816,14419,45843
7743,32255,16600
4951,19769,121310
6151,37343,45843
4471,12415,15560
2147,1956,35407
4453,15685,4670
2393,4637,15580
2133,7893,4630
4658,25888,42067
6185,36614,45843
5213,15614,16890
7337,35670,4180
7484,31047,19160
5066,20237,18760
4544,33897,42067
2078,5786,18890
2272,1729,4690
4290,7680,16940
4376,15180,16910
5334,23723,15580
4216,14704,4670
4052,11884,4690
5985,30296,4700
7585,38691,4820
3956,19680,252456
4543,16223,45843
1045,4844,5570
2606,1731,4760
4157,21076,4670
4344,13132,41600
2864,1252,4690
3282,11328,19030
3271,7891,4680
4047,14815,4670
5214,20238,18760
6054,37349,45843
8251,30672,NULL
4315,25151,125480
3157,9580,4690
5748,30265,15580
2216,2317,100460
4159,14495,14250
0,37796,NULL
4996,20164,19650
2686,21670,4690
5450,21387,4680
5009,26938,100250
2601,1722,4760
4625,19479,125480
6062,29175,125480
7995,32599,16420
5613,28960,4670
3609,1217,4670
5121,21912,13640
3612,5002,16820
7756,33058,35407
3983,14403,14250
2429,32887,NULL
2462,1941,4690
4284,15387,4760
4454,19021,125480
4313,35585,125480
2728,5808,18890
4084,11502,16940
4726,20889,4670
3609,1735,4690
749,2615,15580
4312,36872,16140
4057,16058,35912
7562,37633,19160
5576,33873,42067
4390,7955,4630
5013,35238,125480
7543,38217,4610
3146,25273,16290
1573,3617,4690
3616,5104,19030
2606,1934,4690
2720,5435,18950
3462,15375,4760
4824,19224,100450
5317,28151,7871
3786,8017,4670
4395,7964,4670
3260,8788,4670
5904,28040,36467
0,5376,41384
4199,16856,15900
769,2164,16600
5532,20816,16770
2450,1729,4690
3982,21406,14230
4316,26151,125480
7315,30760,16140
4150,18248,14250
7606,33126,14050
8580,37973,4820
0,24397,4690
4587,22190,15580
4213,17517,15580
0,693,4670
1081,1023,4670
3706,7929,4680
7369,27293,NULL
8081,35356,125480
5253,22346,38790
4984,29464,36271
3577,228,16620
706,4979,16820
4532,26005,42067
6055,29971,42067
2663,9053,16610
4309,19121,124960
3127,20464,15600
7769,28900,8040
5719,26752,38804
672,5024,16580
3605,1776,4690
4391,8125,4630
5572,29148,123690
3808,38208,4610
4245,13857,16460
5009,20884,4670
3781,25380,36467
8474,37954,16890
8515,31142,14250
7318,34256,14050
6189,16467,36704
2165,8653,14250
4678,16758,4690
5129,24824,38790
7429,32778,14050
5369,24753,14250
3802,28242,36467
703,965,4690
2483,4236,16620
3454,32228,16600
3597,982,4670
4894,18899,15580
1924,4956,16820
3121,14629,14250
2650,6962,257061
7521,20884,4670
3856,25943,36475
8536,38458,125480
3713,10757,16920
5432,19662,4630
1476,2275,3580
2580,1173,4670
5162,22697,4670
2625,10885,15560
7866,34782,100430
4141,15395,4690
2165,7594,14250
7366,30020,15580
6156,30416,7680
4842,23153,121310
5836,29475,36271
2792,5762,18890
644,5136,19030
3449,10430,4750
7613,32330,16600
2292,32639,19030
4275,15253,4690
4084,21097,4670
2915,6002,19650
2913,9864,19650
4266,9317,18990
6115,34374,7720
5132,24181,38790
7425,32616,14050
8080,38810,45843
4141,12252,4690
4798,23300,14050
4532,19433,42067
3345,12171,4680
2947,6364,42067
5621,26156,125480
4892,35244,125480
4405,14179,4690
2779,7295,14280
3943,19095,125480
7734,28208,7720
2379,8118,4630
4376,13723,15580
5436,35270,125950
7479,31015,19160
7473,34520,4700
2622,19981,3830
7506,37365,16290
0,30488,3570
6054,29981,42067
3357,11324,19030
3793,6053,35407
4637,21257,4670
4256,12010,16820
2349,1862,4690
4343,16045,35912
6088,28362,4180
4118,12516,17150
5538,22306,16610
3713,8421,2720
4233,35208,4750
4630,21197,4670
4162,13717,15580
4698,20821,16770
3930,17522,15580
7474,35858,4680
3820,11235,45843
3906,20181,7060
6154,30594,7680
5739,37871,15600
4863,18189,100430
3002,6124,15580
3802,29410,36475
3894,10749,16920
4805,26669,4820
936,1243,4690
2300,6022,35407
3468,10387,4180
4570,23512,4670
5176,25499,4180
3229,14736,4670
2949,9040,42067
3733,10595,19250
5386,23720,100190
1519,970,4690
7472,32641,19030
3420,19366,4180
2180,1996,35407
4747,30492,45843
7690,33883,42067
4390,7895,4630
2188,1851,4690
3701,16035,45874
0,31968,18960
5676,23809,16600
5422,35525,15580
1068,5819,45376
5934,22643,4980
2377,1412,4180
4286,17267,7720
2292,24850,7871
2237,17891,4690
5442,23049,4690
5027,25497,4180
4313,30072,125480
3701,16058,35912
4640,25185,7720
4275,15396,4760
3983,14463,14230
5246,26740,38804
0,4978,16820
5436,25183,125480
3190,6428,15560
8080,35704,36475
645,4247,16620
3463,7888,4680
5461,23029,4760
5382,30562,16890
743,2605,15580
5695,25186,7871
1052,5877,5570
5202,22711,4670
3966,11932,4690
5373,23999,100190
4503,36421,15651
7224,32365,4610
5985,27588,4700
7563,28208,7720
4532,25427,42067
3807,28131,36467
4732,21294,4670
2501,651,4690
2580,234,16620
5592,20728,16890
4973,20368,4680
4041,14467,14230
5212,22016,16890
4624,14712,4630
6142,28410,4760
6133,36039,125480
1538,927,4690
3121,15207,4690
4275,11712,4180
3005,15651,4670
3454,35491,15580
4365,35642,36475
3594,4903,4690
4334,17199,4690
6185,30617,45843
954,15909,100250
7574,33448,19650
7243,35608,36475
7891,28489,3770
6187,37123,15651
2549,583,4670
3158,696,4670
7649,37297,3770
2719,5637,18890
4186,18535,14120
5748,27242,19030
1124,38842,16580
4307,29266,125530
4249,14838,3830
2164,7232,16600
5840,28349,4180
5298,30083,NULL
7315,37129,15651
3127,7523,14250
5404,23481,14250
6189,16948,36704
2429,11327,19030
4514,30071,4070
4630,21137,4670
6151,32371,4610
5572,38202,4610
4152,9981,4690
5160,22165,16940
8058,33359,10030
7340,35230,125480
4376,12495,15580
3595,1329,4690
3231,17266,7720
4634,22636,4980
3074,6503,16600
2549,7722,18880
3786,7390,4690
6127,30696,19650
5587,29773,125480
7258,37750,18940
3159,9571,4690
4520,18594,4070
4453,14254,4670
4795,32648,4700
0,18403,19240
3802,29808,42067
2123,9189,100230
1927,4914,16820
6195,35232,125480
5036,23610,18990
0,23999,100190
3156,622,4670
5527,22639,4980
3417,19783,4690
2292,20299,14230
2746,2369,100460
5693,22885,4690
5317,26923,16610
3283,7645,14250
8515,32685,14250
3159,20972,4670
4462,16818,15580
7425,34422,14050
8460,37954,16890
7857,20419,15600
3943,35660,36271
8343,37484,4900
645,9182,100230
1536,959,4690
2549,5495,2720
3789,4471,16820
2292,14388,14230
5618,24512,14120
7256,26876,45843
4863,19331,4180
2549,268,100250
5548,25152,125480
7695,36780,252456
5000,17919,4890
2351,1200,4670
4940,25495,4180
2165,7511,14250
7511,37660,19160
5328,22256,15580
7733,34092,14050
6187,29984,42067
3271,14200,4690
4372,13681,15580
7341,30740,14030
3417,9610,4690
1057,831,4690
