deploymentID,port,frequency,type,true_bearing,height,angle
8440,L1,434.00,monopole-da,NULL,6,NULL
8440,L2,434.00,yagi-6,NULL,5.7,NULL
8440,L3,434.00,yagi-6,NULL,5.7,NULL
8440,L4,434.00,yagi-6,NULL,5.7,NULL
8440,L5,434.00,yagi-6,NULL,5.7,NULL
8440,4,166.38,yagi-9,NULL,5.2,NULL
8440,6,166.38,yagi-9,NULL,4,NULL
8440,7,166.38,yagi-9,NULL,2.5,NULL
8413,L1,434.00,yagi-6,129.1488,11,NULL
8413,L2,434.00,yagi-6,229.1488,11,NULL
8413,L3,434.00,yagi-6,359.1488,11,NULL
8413,1,166.38,yagi-9-laird,269.1488,12,NULL
8413,2,166.38,yagi-9-laird,359.1488,10,NULL
8413,3,166.38,yagi-9-laird,129.1488,8,NULL
8413,4,166.38,yagi-9-laird,44.14878,7,NULL
8433,L1,434.00,yagi-6,NULL,5,NULL
8433,L2,434.00,yagi-6,NULL,4.9,NULL
8433,6,166.38,yagi-9-maple,NULL,4.5,NULL
8433,7,166.38,yagi-9-maple,NULL,4,NULL
8441,L1,434.00,yagi-6,NULL,6,NULL
8441,L2,434.00,yagi-6,NULL,6,NULL
8441,6,166.38,yagi-9-maple,NULL,5.8,NULL
8441,7,166.38,yagi-9-maple,NULL,5.4,NULL
8441,4,166.38,yagi-9-maple,NULL,4.9,NULL
8442,L1,434.00,yagi-6,NULL,5,NULL
8442,L2,434.00,yagi-6,NULL,5,NULL
8442,6,166.38,yagi-9-maple,NULL,4.5,NULL
8442,7,166.38,yagi-9-maple,NULL,4,NULL
8443,L1,434.00,yagi-6,14.42161,1,NULL
8443,L2,434.00,yagi-6,124.4216,0.5,NULL
8443,6,166.38,yagi-9-maple,359.4216,1.8,NULL
8443,7,166.38,yagi-9-maple,114.4216,1.4,NULL
8443,4,166.38,yagi-9-maple,24.42161,1.8,NULL
8444,L1,434.00,yagi-6,124.5245,2.4,NULL
8444,L2,434.00,yagi-6,249.5245,2,NULL
8444,6,166.38,yagi-9-maple,124.5245,3,NULL
8444,7,166.38,yagi-9-maple,249.5245,2.8,NULL
8444,4,166.38,yagi-9-maple,219.5245,3,NULL
8445,2,166.38,monopole-maple,NULL,10,NULL
8446,L1,434.00,yagi-6,NULL,3,NULL
8446,L2,434.00,yagi-6,NULL,2.8,NULL
8446,6,166.38,yagi-9-maple,NULL,2.5,NULL
8446,7,166.38,yagi-9-maple,NULL,2,NULL
8447,L1,434.00,yagi-6,NULL,5.6,NULL
8447,L2,434.00,yagi-6,NULL,5.3,NULL
8447,6,166.38,yagi-9-maple,NULL,4.8,NULL
8447,7,166.38,yagi-9-maple,NULL,4.2,NULL
8448,1,166.38,custom-9,NULL,5,NULL
8448,2,166.38,custom-9,NULL,4.5,NULL
8449,1,166.38,yagi-5,30,12,NULL
8449,2,166.38,yagi-5,270,12,NULL
8449,3,166.38,yagi-5,150,12,NULL
8449,L1,434.00,yagi-6,30,12,NULL
8449,L2,434.00,yagi-6,270,12,NULL
8449,L3,434.00,monopole-da,0,12,NULL
8449,L4,434.00,yagi-6,150,12,NULL
8450,1,166.38,custom-9,38.01215,6.5,NULL
8450,2,166.38,custom-9,208.0121,6.3,NULL
8450,3,166.38,custom-9,138.0121,6,NULL
8451,1,166.38,custom-9,37.80465,6.5,NULL
8451,2,166.38,custom-9,207.8047,6.3,NULL
8451,3,166.38,custom-9,137.8047,6,NULL
8454,6,166.38,yagi-9-maple,123.4053,7.3,NULL
8454,5,166.38,yagi-9-maple,29.40535,8.8,NULL
8454,7,166.38,yagi-9-maple,242.4053,5.8,NULL
8454,L1,434.00,monopole-da,NULL,11,NULL
8454,L2,434.00,yagi-9,335.4054,10.9,NULL
8454,L3,434.00,yagi-9,65.40535,10.4,NULL
8454,L4,434.00,yagi-9,155.4053,9.9,NULL
8454,L5,434.00,yagi-9,245.4053,9.4,NULL
8456,1,166.38,yagi-5,45,6,NULL
8456,2,166.38,yagi-5,165,6,NULL
8456,3,166.38,yagi-5,285,6,NULL
8456,L6,434.00,yagi-6,45,6,NULL
8456,L7,434.00,yagi-6,165,6,NULL
8456,L8,434.00,yagi-6,285,6,NULL
8456,L9,434.00,monopole-da,NULL,6,NULL
8455,3,166.38,yagi-8,335.2076,NULL,NULL
8455,5,166.38,yagi-8,32.20756,NULL,NULL
8455,7,166.38,yagi-8,215.2076,NULL,NULL
8457,L1,434.00,yagi-6,NULL,10,NULL
8457,L2,434.00,yagi-6,NULL,9.6,NULL
8457,6,166.38,yagi-9-maple,NULL,9.4,NULL
8457,7,166.38,yagi-9-maple,NULL,8.7,NULL
8458,L1,434.00,yagi-6,NULL,6,NULL
8458,L2,434.00,yagi-6,NULL,5.6,NULL
8458,6,166.38,yagi-9-maple,NULL,5.3,NULL
8458,7,166.38,yagi-9-maple,NULL,4.6,NULL
8458,4,166.38,yagi-9-maple,NULL,4,NULL
8459,1,166.38,yagi-9-maple,16.77042,7.5,NULL
8459,2,166.38,yagi-9-maple,139.7704,6,NULL
8469,1,166.38,yagi-3,147.6607,3,NULL
8476,2,166.38,yagi-5,254.9122,5.6,NULL
8476,3,166.38,yagi-5,344.9122,5.1,NULL
8476,4,166.38,yagi-5,74.91224,5.6,NULL
8478,1,166.38,yagi-3,NULL,6,NULL
8469,4,166.38,yagi-3,NULL,8,NULL
8479,3,166.38,monopole-maple,NULL,4,90
8480,3,166.38,monopole-maple,NULL,4,90
8481,3,166.38,monopole-maple,NULL,4,90
8482,1,166.38,yagi-9-maple,NULL,2,NULL
8482,2,166.38,yagi-9-maple,NULL,1.5,NULL
8482,3,166.38,yagi-9-maple,NULL,1,NULL
8482,L1,434.00,yagi-6,NULL,2.25,NULL
8482,L2,434.00,yagi-6,NULL,2.25,NULL
8482,L3,434.00,yagi-6,NULL,2.25,NULL
7812,L1,434.00,yagi-3,NULL,NULL,NULL
7812,L2,434.00,yagi-3-sam,NULL,NULL,NULL
7812,L3,434.00,none,NULL,NULL,NULL
7812,L4,434.00,none,NULL,NULL,NULL
8485,1,166.38,yagi-9-maple,NULL,5.6,NULL
8485,2,166.38,yagi-9-maple,NULL,5.5,NULL
8485,3,166.38,yagi-9-maple,NULL,7.2,NULL
8485,L1,434.00,yagi-6,NULL,7.2,NULL
8485,L2,434.00,yagi-6,NULL,7.2,NULL
8485,L3,434.00,yagi-6,NULL,6.1,NULL
8184,5,166.38,yagi-3,NULL,8,NULL
8486,L1,434.00,yagi-6,NULL,10,NULL
8486,L2,434.00,yagi-6,NULL,10,NULL
8486,L3,434.00,yagi-6,NULL,10,NULL
8487,1,166.38,yagi-3,NULL,1.85,NULL
8487,2,166.38,yagi-9-maple,NULL,3.7,NULL
8487,L1,434.00,yagi-6,NULL,3,NULL
8487,L2,434.00,yagi-6,NULL,3,NULL
8488,1,166.38,yagi-6,226.023,15,NULL
8488,3,166.38,yagi-6,66.02296,13,NULL
8488,5,166.38,yagi-6,336.0229,11,NULL
8489,5,166.38,yagi-6,21.11766,15,NULL
8489,3,166.38,yagi-6,316.1176,13,NULL
8489,1,166.38,yagi-6,131.1177,11,NULL
8490,L1,434.00,yagi-6,NULL,8.5,NULL
8490,L2,434.00,yagi-6,NULL,8.5,NULL
8490,L3,434.00,yagi-6,NULL,8.5,NULL
8491,3,166.38,none,NULL,NULL,NULL
8491,4,434.00,none,NULL,NULL,NULL
7965,1,166.38,yagi-9-laird,NULL,2,NULL
7965,2,166.38,yagi-9-laird,NULL,1.5,NULL
8493,1,166.38,yagi-9-laird,292.7753,6,NULL
8493,2,166.38,yagi-9-laird,132.7753,5,NULL
8493,3,166.38,yagi-9-laird,222.7753,5.5,NULL
8494,1,166.38,yagi-9-maple,232.7233,12,NULL
8494,2,166.38,yagi-9-maple,52.72332,10,NULL
8497,L1,434.00,monopole-da,NULL,5.9,NULL
8497,L2,434.00,yagi-6,344.1674,5.5,NULL
8497,L3,434.00,yagi-6,252.1674,5.5,NULL
8497,L4,434.00,yagi-6,161.1674,5.5,NULL
8497,L5,434.00,yagi-6,70.16741,5.5,NULL
8497,6,166.38,yagi-9,182.1674,5,NULL
8497,7,166.38,yagi-9,NULL,3.98,NULL
8497,4,166.38,yagi-9,NULL,2.98,NULL
8467,3,166.38,monopole-maple,NULL,4,NULL
8498,3,166.38,monopole-maple,NULL,4,90
8499,L1,434.00,monopole,NULL,9,NULL
8499,L2,434.00,yagi-9,331.1403,8.8,NULL
8499,4,166.38,yagi-9-maple,333.1403,8.5,NULL
8499,L3,434.00,yagi-9,50.1403,8,NULL
8499,7,166.38,yagi-5,50.1403,7.8,NULL
8499,L4,434.00,yagi-9,150.1403,7.5,NULL
8499,3,166.38,yagi-6,148.1403,7,NULL
8500,1,166.38,yagi-9-laird,75.19711,NULL,NULL
8501,L1,434.00,yagi-6,NULL,9,NULL
8501,L2,434.00,yagi-6,NULL,9,NULL
8501,3,166.38,yagi-9-maple,NULL,8,NULL
8501,4,166.38,yagi-9-maple,NULL,7,NULL
8496,1,166.38,yagi-6,NULL,4.4,NULL
8496,2,166.38,yagi-6,NULL,2.2,NULL
8496,L1,434.00,yagi-6,NULL,3.9,NULL
8496,L2,434.00,yagi-6,NULL,3.7,NULL
8496,L3,434.00,yagi-6,NULL,3.5,NULL
8496,L4,434.00,yagi-6,NULL,3.3,NULL
8422,1,166.38,yagi-6,325.3322,4.4,NULL
8422,2,166.38,yagi-6,235.3322,2.2,NULL
8422,L1,434.00,yagi-6,55.33224,3.9,NULL
8422,L2,434.00,yagi-6,145.3322,3.7,NULL
8422,L3,434.00,yagi-6,235.3322,3.5,NULL
8422,L4,434.00,yagi-6,325.3322,3.3,NULL
8502,L1,434.00,monopole-da,NULL,1.3,NULL
8503,L1,434.00,yagi-6,200,1,NULL
8503,L2,434.00,yagi-6,90,0.5,NULL
8503,L3,434.00,yagi-6,170,0,NULL
8503,6,166.38,yagi-5,90,1,NULL
8503,7,166.38,yagi-5,170,1.5,NULL
8503,4,166.38,yagi-5,213,2,NULL
8293,1,166.38,yagi-9-maple,230,8.2,NULL
8293,2,166.38,yagi-9-maple,320,9.1,NULL
8293,3,166.38,yagi-9-maple,165,7.3,NULL
8504,1,166.38,yagi-3,NULL,4,NULL
8505,L1,434.00,monopole-da,NULL,NULL,NULL
8506,L1,434.00,custom,157.8557,8.5,NULL
8506,L2,434.00,custom,261.8557,8.5,NULL
8506,L3,434.00,custom,27.85565,8.5,NULL
8507,3,434.00,yagi-6,NULL,NULL,NULL
8507,4,434.00,yagi-6,NULL,NULL,NULL
8507,1,166.38,yagi-9-laird,NULL,NULL,NULL
8507,2,166.38,yagi-9-laird,NULL,NULL,NULL
8437,1,166.38,yagi-6,NULL,NULL,NULL
8437,4,166.38,yagi-6,NULL,NULL,NULL
8437,L1,434.00,yagi-6,NULL,NULL,NULL
8437,L2,434.00,yagi-6,NULL,NULL,NULL
8437,L3,434.00,yagi-6,NULL,NULL,NULL
8437,L4,434.00,yagi-6,NULL,NULL,NULL
8510,1,166.38,yagi-9-maple,63.81032,11.3,NULL
8510,2,166.38,yagi-9-maple,133.8103,10.8,NULL
8510,3,166.38,yagi-9-maple,273.8103,10.1,NULL
8510,L1,434.00,yagi-6,63.81032,11.3,NULL
8510,L2,434.00,yagi-6,133.8103,11.3,NULL
8510,L3,434.00,yagi-6,273.8103,11.3,NULL
8513,L1,434.00,yagi-6,253,7.6,NULL
8513,L2,434.00,yagi-6,90,7.6,NULL
8513,3,166.38,yagi-9-laird,253,7.4,NULL
8513,4,166.38,yagi-9-laird,90,6.4,NULL
8514,1,166.38,yagi-6,189.5358,12,NULL
8514,2,166.38,yagi-6,234.5358,12,NULL
8514,3,166.38,yagi-6,127.5358,12,NULL
8514,4,166.38,yagi-6,307.5358,12,NULL
8514,L1,434.00,yagi-6,127.5358,12,NULL
8514,L2,434.00,yagi-6,307.5358,12,NULL
8514,L3,434.00,yagi-6,213.5358,12,NULL
8514,L4,434.00,monopole-da,NULL,12,NULL
8515,1,166.38,yagi-9-maple,142.3325,4,NULL
8515,3,166.38,yagi-9-maple,232.3325,3,NULL
8511,L1,434.00,yagi-6,235,5.8,NULL
8511,L2,434.00,yagi-6,55,5.8,NULL
8511,L3,434.00,yagi-6,325,5.8,NULL
8511,L4,434.00,yagi-6,145,5.8,NULL
8511,3,166.38,yagi-5,325,4.5,NULL
8511,4,166.38,yagi-5,167,4.5,NULL
8511,6,166.38,yagi-9-maple,270,3.8,NULL
8511,7,166.38,yagi-9-maple,65,5.4,NULL
8518,L1,434.00,custom,NULL,NULL,NULL
8518,L2,434.00,custom,NULL,NULL,NULL
8518,L3,434.00,custom,NULL,NULL,NULL
8518,L4,434.00,custom,NULL,NULL,NULL
8518,L5,434.00,custom,NULL,NULL,NULL
8518,1,166.38,custom,NULL,NULL,NULL
8518,2,166.38,custom,NULL,NULL,NULL
8518,3,166.38,custom,NULL,NULL,NULL
8518,4,166.38,custom,NULL,NULL,NULL
8471,1,166.38,monopole-maple,NULL,4,90
8519,1,166.38,yagi-9-laird,165.8895,NULL,NULL
8519,2,166.38,yagi-9-laird,255.8895,NULL,NULL
8519,3,166.38,yagi-9-laird,75.88953,NULL,NULL
8519,4,166.38,yagi-9-laird,345.8895,NULL,NULL
8520,1,166.38,custom-9,38.0768,6.5,NULL
8520,2,166.38,custom-9,208.0768,6.3,NULL
8520,3,166.38,custom-9,138.0768,6,NULL
8517,L1,434.00,yagi-6,NULL,19,NULL
8517,L2,434.00,yagi-6,NULL,19,NULL
8517,L3,434.00,yagi-6,NULL,19,NULL
8517,4,166.38,yagi-9-maple,NULL,18,NULL
8517,2,166.38,yagi-9-maple,NULL,17,NULL
8517,1,166.38,yagi-9-maple,NULL,16,NULL
8521,1,166.38,monopole-maple,NULL,4,90
8525,3,166.38,yagi-9-maple,325.1383,6,NULL
8525,4,166.38,yagi-9-maple,272.1383,5.5,NULL
8525,L3,434.00,yagi-6,23.1383,5,NULL
8525,L4,434.00,yagi-6,312.1383,4.5,NULL
8526,2,166.38,monopole-maple,NULL,4,90
8527,L1,434.00,yagi-9,5.569028,4,0
8527,L2,434.00,yagi-9,185.569,4,0
8527,L3,434.00,yagi-9,95.56903,5,0
8527,L4,434.00,yagi-9,275.569,5,0
8527,L5,434.00,monopole,NULL,6,90
8528,0,434.00,monopole,NULL,0,NULL
8529,0,434.00,monopole,NULL,0,NULL
8530,1,150.10,yagi-4,NULL,NULL,NULL
8530,2,150.10,yagi-4,NULL,NULL,NULL
8530,3,150.10,yagi-4,NULL,NULL,NULL
8531,3,166.38,yagi-3,NULL,6,NULL
8532,1,166.38,yagi-3,183.8255,4,NULL
8532,2,166.38,yagi-3,133.8255,3,NULL
8533,L1,434.00,yagi-6,33.88447,10.2,0
8533,L2,434.00,yagi-6,120.8845,10.2,0
8533,L3,434.00,yagi-6,300.8845,10.2,0
8533,L4,434.00,yagi-6,213.8845,10.2,0
8533,1,166.38,yagi-5,213.8845,8.7,0
8533,2,166.38,yagi-5,33.88447,8.7,0
8533,3,166.38,yagi-5,120.8845,7.3,0
8533,4,166.38,yagi-5,300.8845,7.3,0
8535,1,166.38,yagi-9,NULL,NULL,NULL
8535,2,166.38,yagi-9,NULL,NULL,NULL
8535,3,166.38,yagi-9,NULL,NULL,NULL
8535,4,166.38,yagi-9,NULL,NULL,NULL
8536,1,150.10,omni-whip,NULL,3,NULL
8536,2,150.10,omni-whip,NULL,3,NULL
8536,3,150.10,omni-whip,NULL,3,NULL
8536,4,150.10,omni-whip,NULL,3,NULL
8537,1,166.38,yagi-9-laird,90.88402,13,NULL
8537,2,166.38,yagi-9-laird,270.884,13,NULL
8537,3,166.38,yagi-9-laird,180.884,6,NULL
8538,1,434.00,yagi-6,61.0201,NULL,NULL
8538,2,434.00,yagi-6,241.0201,NULL,NULL
8538,3,166.38,yagi-9-laird,71.0201,NULL,NULL
8538,4,166.38,yagi-9-laird,211.0201,NULL,NULL
8540,1,166.38,yagi-9-laird,336.3243,6,NULL
8540,2,166.38,yagi-9-laird,176.3243,5.8,NULL
8540,3,166.38,yagi-9-laird,81.32429,NULL,NULL
8541,L1,434.00,none,NULL,NULL,NULL
8541,1,166.38,none,NULL,NULL,NULL
8542,L1,434.00,none,NULL,NULL,NULL
8542,1,166.38,none,NULL,NULL,NULL
8543,1,166.38,yagi-9-laird,81.68456,NULL,NULL
8543,2,166.38,yagi-9-laird,171.6846,NULL,NULL
8543,3,166.38,yagi-9-laird,261.6846,NULL,NULL
8544,1,166.38,yagi-9-maple,NULL,7,NULL
8544,3,166.38,yagi-9-maple,NULL,6,NULL
8544,4,166.38,yagi-9-maple,NULL,5,NULL
8545,1,166.38,yagi-3,NULL,10,NULL
8545,2,166.38,yagi-3,NULL,10,NULL
8545,3,166.38,yagi-3,NULL,10,NULL
8545,4,166.38,yagi-3,NULL,10,NULL
8466,1,166.38,monopole-maple,NULL,4,90
8546,1,166.38,yagi-3,NULL,3,NULL
8546,2,166.38,yagi-3,NULL,2,NULL
8551,1,166.38,yagi-9-laird,22.15106,9,NULL
8551,3,166.38,yagi-9-laird,207.1511,10,NULL
8552,1,166.38,yagi-9-laird,135.1089,6,NULL
8552,2,166.38,yagi-9-laird,225.1089,5.5,NULL
8552,3,166.38,yagi-9-laird,60.10895,5,NULL
8553,1,166.38,yagi-5,0,6,NULL
8553,2,166.38,yagi-5,180,6,NULL
8553,3,166.38,yagi-9,270,6,NULL
8553,4,166.38,yagi-9,90,6,NULL
8553,L6,434.00,yagi-6,0,6,NULL
8553,L7,434.00,yagi-6,180,6,NULL
8553,L8,434.00,yagi-6,270,6,NULL
8553,L9,434.00,yagi-6,90,6,NULL
8554,1,166.38,yagi-3,82.70453,10,NULL
8554,2,166.38,yagi-3,172.7045,10,NULL
8554,3,166.38,yagi-3,262.7045,10,NULL
8554,4,166.38,yagi-3,352.7045,10,NULL
8556,1,166.38,custom-9,79.86758,17,NULL
8556,2,166.38,custom-9,261.8676,17,NULL
8556,3,434.00,yagi-8,79.86758,8,NULL
8556,4,434.00,yagi-8,261.8676,8,NULL
8557,1,166.38,yagi-3,NULL,10,NULL
8557,2,166.38,yagi-3,NULL,10,NULL
8557,3,166.38,yagi-3,NULL,10,NULL
8557,4,166.38,yagi-3,NULL,10,NULL
8558,1,166.38,yagi-3,NULL,10,NULL
8558,2,166.38,yagi-3,NULL,10,NULL
8558,3,166.38,yagi-3,NULL,10,NULL
8558,4,166.38,yagi-3,NULL,10,NULL
8358,L1,434.00,yagi-6,126.2035,NULL,NULL
8358,L2,434.00,yagi-6,352.2035,NULL,NULL
8358,L3,434.00,yagi-6,252.2035,NULL,NULL
8358,L4,434.00,yagi-6,172.2035,NULL,NULL
8358,L5,434.00,yagi-6,306.2035,NULL,NULL
8562,1,166.38,yagi-9-laird,196.9873,NULL,NULL
8562,2,166.38,yagi-9-laird,10.98734,NULL,NULL
8562,3,166.38,yagi-9-laird,136.9873,NULL,NULL
8547,1,166.38,yagi-9-laird,237.4933,6.5,NULL
8547,2,166.38,yagi-9-laird,66.4933,7,NULL
8550,3,166.38,yagi-9-laird,268.3685,NULL,NULL
8550,4,166.38,yagi-9-laird,358.3685,NULL,NULL
8563,1,166.38,custom-9,87.92315,6.7,NULL
8563,2,166.38,custom-9,283.9232,5.8,NULL
8563,3,434.00,monopole,353.9232,6.8,NULL
8564,1,166.38,yagi-5,65,7.9,NULL
8564,2,166.38,yagi-9-laird,0,7,NULL
8564,3,166.38,yagi-5,74,6.5,NULL
8564,4,166.38,yagi-5,130,6,NULL
8559,6,166.38,yagi-9-maple,NULL,NULL,NULL
8559,7,166.38,yagi-9-maple,NULL,NULL,NULL
8559,4,166.38,yagi-9-maple,NULL,NULL,NULL
8559,3,166.38,yagi-9-maple,NULL,NULL,NULL
8565,1,166.38,yagi-9-laird,196.9873,NULL,NULL
8565,2,166.38,yagi-9-laird,10.98734,NULL,NULL
8565,3,166.38,yagi-9-laird,136.9873,NULL,NULL
8566,1,166.38,yagi-9,83.71374,5.3,NULL
8566,2,166.38,yagi-9,263.7137,6,NULL
8566,3,434.00,monopole,353.7137,5,NULL
8567,1,166.38,yagi-9,84.49635,6.1,0
8567,2,166.38,yagi-9,264.4963,6.1,0
8567,3,434.00,yagi-9,84.49635,5.8,NULL
8567,4,434.00,yagi-9,264.4963,5.8,NULL
8570,1,150.10,yagi-6,330,3,NULL
8570,2,150.10,monopole,NULL,3,NULL
8570,3,150.10,monopole,NULL,3,NULL
8570,4,150.10,yagi-6,240,3,NULL
8572,1,166.38,yagi-9-laird,NULL,5,NULL
8572,2,166.38,yagi-9-laird,NULL,4,NULL
8572,L1,434.00,custom-6,NULL,3,NULL
8572,L2,434.00,custom-6,NULL,NULL,NULL
8461,3,166.38,monopole-maple,NULL,4,90
8573,1,166.38,yagi-3,82.70272,10,NULL
8573,2,166.38,yagi-3,172.7027,10,NULL
8573,3,166.38,yagi-3,262.7027,10,NULL
8573,4,166.38,yagi-3,352.7027,10,NULL
8574,6,166.38,custom-9,98.65703,6,0
8574,7,166.38,custom-9,278.657,6.7,0
8574,L1,434.00,yagi-8,98.65703,5.8,NULL
8574,L3,434.00,yagi-8,278.657,5.8,NULL
8575,0,434.00,monopole,NULL,NULL,NULL
8475,1,166.38,monopole-maple,NULL,4,90
8473,3,166.38,monopole-maple,NULL,4,90
8453,3,166.38,monopole-maple,NULL,4,90
8468,3,166.38,monopole-maple,NULL,4,90
8465,3,166.38,monopole-maple,NULL,4,90
8452,3,166.38,monopole-maple,NULL,4,90
8464,3,166.38,monopole-maple,NULL,4,90
8463,3,166.38,monopole-maple,NULL,4,90
8462,1,166.38,monopole-maple,NULL,4,90
8460,3,166.38,monopole-maple,NULL,4,90
8470,3,166.38,monopole-maple,NULL,4,90
8474,3,166.38,monopole-maple,NULL,4,90
8472,3,166.38,monopole-maple,NULL,4,90
8477,3,166.38,monopole-maple,NULL,4,90
8576,1,166.38,monopole-maple,NULL,4,90
8577,7,166.38,custom-9,359.719,7.6,0
8577,5,166.38,custom-9,179.719,7.6,0
8577,4,166.38,custom-9,269.719,7.6,0
8577,6,166.38,custom-9,89.71896,7.6,0
8577,L2,434.00,yagi-8,NULL,8.4,NULL
8577,L3,434.00,yagi-8,NULL,8.4,NULL
8578,L1,434.00,yagi-6,7.391713,14,NULL
8578,L2,434.00,yagi-6,127.3917,14,NULL
8578,L3,434.00,yagi-6,247.3917,14,NULL
8578,1,166.38,yagi-9-maple,7.391713,12.5,NULL
8578,2,166.38,yagi-9-maple,127.3917,13.3,NULL
8578,3,166.38,yagi-9-maple,212.3917,14,NULL
8579,2,166.38,yagi-9-maple,134.9546,NULL,NULL
8579,3,166.38,yagi-9-maple,224.9546,NULL,NULL
8579,L3,434.00,yagi-6,NULL,NULL,NULL
8580,2,166.38,yagi-9-maple,134.9459,NULL,NULL
8580,3,166.38,yagi-9-maple,224.9459,NULL,NULL
8580,L3,434.00,yagi-6,134.9459,NULL,NULL
8580,L4,434.00,yagi-6,224.9459,NULL,NULL
8581,1,166.38,yagi-9,90.04832,7.3,0
8581,2,166.38,yagi-9,270.0483,6.6,0
8581,3,434.00,yagi-6,NULL,5.8,NULL
8581,4,434.00,yagi-6,NULL,5.8,NULL
8582,1,166.38,yagi-9,69.63567,7,0
8582,2,166.38,yagi-9,245.6357,7,0
8582,3,434.00,yagi-6,NULL,6.3,NULL
8582,4,434.00,yagi-6,NULL,6.3,NULL
8583,1,166.38,custom-9,89.70863,6.5,0
8583,2,166.38,custom-9,269.7086,5.5,0
8583,3,434.00,monopole,NULL,5.7,NULL
8584,1,166.38,yagi-5,NULL,0,NULL
8584,2,166.38,yagi-5,NULL,0,NULL
8584,3,166.38,yagi-5,NULL,0,NULL
8585,3,166.38,yagi-9-maple,270,7.8,NULL
8585,4,166.38,yagi-9-maple,102,8.7,NULL
8585,L1,434.00,yagi-6,102,8.8,NULL
8585,L2,434.00,yagi-6,270,8.8,NULL
8586,1,166.38,yagi-5,15,10.5,NULL
8586,2,166.38,yagi-9-maple,285,9.5,NULL
8586,3,166.38,yagi-5,195,10.5,NULL
8586,4,166.38,yagi-9-maple,105,11.5,NULL
8586,L1,434.00,yagi-6,105,11.8,NULL
8586,L2,434.00,yagi-6,285,11.8,NULL
8586,L3,434.00,yagi-6,195,11.8,NULL
8586,L4,434.00,yagi-6,15,11.8,NULL
8587,1,166.38,custom-9,22.61599,3.9,NULL
8587,2,166.38,custom-9,212.616,3.5,NULL
8588,1,166.38,yagi-9-laird,237.9102,3.9,NULL
8588,2,166.38,yagi-9-laird,62.91016,3.5,NULL
8589,1,166.38,yagi-9-laird,312.8481,5,NULL
8589,2,166.38,yagi-9-laird,192.8481,4.8,NULL
8589,3,166.38,yagi-9-laird,257.8481,4.5,NULL
8590,2,166.38,yagi-9-laird,285.0307,5.8,NULL
8590,3,166.38,yagi-9-laird,150.0307,5.6,NULL
8590,1,166.38,none,NULL,NULL,NULL
8591,1,166.38,custom-9,334.8232,NULL,NULL
8591,2,166.38,custom-9,194.8231,NULL,NULL
8591,3,166.38,custom-9,89.82314,NULL,NULL
8592,1,166.38,yagi-5,40,6,NULL
8592,2,166.38,yagi-5,120,6,NULL
8592,3,166.38,yagi-5,263,6,NULL
8593,L1,434.00,yagi-6,NULL,NULL,NULL
8593,L2,434.00,yagi-6,NULL,NULL,NULL
8593,L3,434.00,yagi-6,NULL,NULL,NULL
8593,1,150.10,yagi-9-maple,NULL,NULL,NULL
8593,2,150.10,yagi-9-maple,NULL,NULL,NULL
8593,3,150.10,yagi-9-maple,NULL,NULL,NULL
8594,1,166.38,yagi-9-laird,NULL,NULL,NULL
8594,2,166.38,yagi-9-laird,NULL,NULL,NULL
8594,3,166.38,yagi-9-laird,NULL,NULL,NULL
8595,1,166.38,yagi-9-laird,80.62103,NULL,NULL
8595,2,166.38,yagi-9-laird,260.621,NULL,NULL
8595,3,166.38,yagi-9-laird,170.621,NULL,NULL
8596,1,166.38,yagi-5,NULL,6.1,NULL
8596,2,166.38,yagi-5,NULL,6.1,NULL
8596,7,166.38,yagi-5,NULL,6.1,NULL
8596,L2,434.00,yagi-6,NULL,5.2,NULL
8596,L3,434.00,yagi-6,NULL,5.2,NULL
8596,L1,434.00,yagi-6,NULL,5.2,NULL
8599,1,166.38,yagi-3,NULL,NULL,NULL
8599,2,166.38,yagi-3,NULL,NULL,NULL
8599,3,166.38,omni-mast,NULL,NULL,NULL
8600,1,166.38,yagi-9-laird,127.5795,NULL,NULL
8600,2,166.38,yagi-9-laird,355.5795,NULL,NULL
8600,3,166.38,yagi-9-laird,303.5795,NULL,NULL
8601,1,166.38,yagi-8,346.1378,8,NULL
8601,3,166.38,yagi-8,321.1378,7.8,NULL
8601,5,166.38,yagi-8,166.1378,7.5,NULL
8602,1,150.10,omni-whip,NULL,3,NULL
8602,2,150.10,omni-whip,NULL,3,NULL
8602,3,150.10,omni-whip,NULL,3,NULL
8602,4,150.10,omni-whip,NULL,3,NULL
8603,1,166.38,yagi-9-maple,NULL,9.4,NULL
8603,2,166.38,yagi-9-maple,NULL,12.5,NULL
8603,3,166.38,yagi-9-maple,NULL,10.4,NULL
8603,L1,434.00,yagi-6,NULL,11.6,NULL
8603,L2,434.00,yagi-6,NULL,12.5,NULL
8603,L3,434.00,yagi-6,NULL,11.6,NULL
8605,1,166.38,yagi-9-laird,NULL,6,NULL
8605,2,166.38,yagi-9-laird,NULL,6,NULL
8605,3,166.38,yagi-9-laird,NULL,6,NULL
8606,1,166.38,yagi-5,0,9.9,NULL
8606,2,166.38,yagi-9-maple,270,9.1,NULL
8606,3,166.38,yagi-5,180,9.9,NULL
8606,4,166.38,yagi-9-maple,90,10.6,NULL
8606,L1,434.00,yagi-6,90,11.6,NULL
8606,L2,434.00,yagi-6,270,11.6,NULL
