stationID,date
12269,2020-10-21 15:19:09.687
12270,2020-11-25 23:59:00.000
12271,2018-01-11 23:59:00.000
12272,2019-03-09 23:27:20.510
12273,2022-04-29 13:51:42.807
12274,2018-11-26 16:00:00.000
12275,2021-09-13 21:02:48.267
12276,2019-08-01 23:59:00.000
12277,2019-08-15 21:58:15.483
12278,2021-11-24 12:18:32.103
12279,2020-01-06 14:29:33.767
12280,2018-08-15 15:01:08.290
12281,2022-05-01 07:44:31.000
12282,2020-05-28 17:51:20.880
12283,2022-01-23 22:11:22.000
12284,2020-02-04 08:57:11.000
12285,2019-05-05 21:00:00.000
12286,2019-07-13 22:10:00.000
12287,2019-09-09 01:00:00.000
12288,2021-11-27 12:59:56.343
12289,2017-11-14 23:59:00.000
12290,2019-10-02 13:45:46.707
12291,2019-06-19 17:00:00.000
12292,2022-05-21 06:31:16.000
12293,2020-09-05 11:39:53.000
12294,2020-07-10 17:19:27.440
12295,2022-05-21 07:04:08.000
12296,2019-09-10 23:00:00.000
12297,2022-04-10 16:20:35.000
12298,2017-06-08 00:00:00.000
12299,2022-05-15 06:56:59.000
12300,2021-10-14 13:41:51.000
12301,2021-11-15 11:56:38.190
12302,2021-10-17 14:52:10.103
12303,2022-05-21 06:59:22.000
12304,2022-05-21 06:49:26.000
12305,2022-05-21 06:35:39.000
12306,2022-05-21 06:49:26.000
12307,2018-06-11 23:59:00.000
12308,2017-06-07 23:59:00.000
12309,2022-05-10 02:43:03.947
12310,2014-11-24 00:00:00.000
12311,2020-11-03 17:35:53.073
12312,2020-11-25 23:59:00.000
12313,2022-05-21 06:59:48.000
12314,2020-03-17 15:57:29.490
12315,2022-05-20 21:44:26.000
12316,2021-05-31 23:59:00.000
12317,2020-02-05 06:30:18.000
12318,2014-12-31 00:00:00.000
12320,2016-12-15 23:30:26.000
12321,2022-05-04 16:32:33.530
12322,2020-08-11 17:00:00.000
12323,2020-08-11 16:39:46.000
12324,2020-08-11 17:00:00.000
12325,2020-08-11 17:00:00.000
12326,2019-08-07 15:28:12.000
12327,2019-08-07 15:27:51.000
12328,2020-07-22 02:24:36.020
12329,2019-08-07 19:00:00.000
12330,2020-08-09 20:18:00.070
12331,2020-08-11 17:00:00.000
12332,2020-08-11 17:00:00.000
12333,2020-08-11 17:00:00.000
12334,2020-08-09 17:00:00.000
12335,2019-08-07 15:47:30.737
12336,2020-08-10 17:00:00.000
12337,2020-08-05 17:00:00.000
12338,2020-05-23 06:15:00.000
12339,2019-09-18 18:00:00.000
12340,2021-10-15 19:00:00.000
12341,2022-05-21 06:44:07.000
12342,2020-07-13 18:04:16.327
12343,2021-07-18 16:14:00.000
12344,2021-12-13 23:00:00.000
12345,2021-12-13 23:00:00.000
12346,2022-04-15 19:43:01.777
12347,2018-05-15 17:00:00.000
12348,2017-05-21 14:00:00.000
12349,2015-11-02 23:59:00.000
12350,2020-02-06 03:29:47.567
12351,2017-05-24 00:00:00.000
12352,2017-01-04 15:00:00.000
12353,2022-04-12 12:32:18.727
12354,2022-05-21 06:10:29.600
12355,2018-09-13 23:59:00.000
12356,2022-01-21 19:13:07.037
12357,2022-04-26 14:40:43.000
12358,2019-05-04 23:59:00.000
12359,2021-10-27 23:59:00.000
12360,2019-11-04 20:00:00.000
12361,2022-01-27 16:45:42.847
12362,2019-08-15 22:49:37.067
12363,2021-04-15 23:59:00.000
12364,2022-05-21 07:09:03.000
12365,2020-08-19 18:00:00.000
12366,2021-04-21 13:00:00.000
12367,2022-05-21 07:49:57.000
12368,2021-12-23 05:47:45.463
12369,2021-12-23 06:59:06.000
12370,2022-05-21 06:59:06.000
12371,2021-06-18 00:00:00.000
12372,2022-04-27 18:29:33.977
12373,2022-05-21 09:52:44.747
12374,2022-05-21 06:24:21.000
12378,2022-05-21 06:45:44.087
12386,2022-05-21 06:49:26.000
12387,2022-05-21 06:44:25.000
12388,2022-05-21 06:44:16.000
12389,2022-05-16 00:02:18.193
12390,2015-07-09 00:00:00.000
12391,2014-10-23 00:00:00.000
12392,2019-08-23 20:04:13.437
12393,2016-09-06 00:00:00.000
12394,2015-09-11 00:00:00.000
12395,2015-09-21 00:00:00.000
12396,2015-09-07 10:04:22.067
12397,2016-09-07 00:00:00.000
12398,2014-11-02 00:00:00.000
12399,2015-08-13 00:00:00.000
12400,2018-03-17 08:00:00.000
12401,2020-03-18 03:50:16.353
12402,2015-10-20 00:00:00.000
12403,2017-09-14 22:49:30.400
12404,2017-04-23 12:00:00.000
12405,2017-08-09 17:14:19.777
12406,2014-10-13 00:00:00.000
12408,2016-07-29 18:10:00.000
12409,2014-02-28 15:37:00.000
12410,2017-09-04 00:00:00.000
12411,2017-09-08 00:00:00.000
12413,2016-08-12 16:30:00.000
12414,2018-02-14 12:00:00.000
12415,2019-01-22 22:54:12.000
12416,2022-05-21 07:07:11.623
12417,2022-05-21 06:25:19.850
12419,2022-05-21 06:56:20.100
12420,2022-05-03 22:00:00.000
12421,2022-05-21 07:38:20.000
12424,2022-04-06 11:34:30.440
12425,2021-12-30 00:36:00.477
12426,2022-01-27 14:53:09.377
12427,2022-04-04 10:00:00.000
12429,2021-08-18 13:31:20.847
12430,2022-01-30 18:33:32.000
12431,2022-05-21 06:44:06.000
12432,2021-11-06 21:21:00.000
12433,2021-10-28 00:00:00.000
12434,2022-05-21 06:54:01.000
12435,2022-05-21 06:31:17.000
12436,2022-05-21 06:17:48.017
12437,2022-05-21 06:44:25.000
12438,2022-03-22 18:07:02.000
12439,2022-05-21 06:49:22.000
12440,2022-05-21 06:43:24.793
12441,2022-05-21 06:45:26.000
12443,2022-05-21 06:39:26.000
12444,2022-05-21 06:49:24.000
12445,2022-05-21 06:44:21.000
12446,2022-05-21 06:18:22.000
12447,2022-05-21 07:07:54.000
12448,2022-05-21 06:49:00.000
12449,2022-04-26 00:19:35.000
12451,2021-12-12 17:29:48.000
12453,2022-05-21 06:39:53.000
12454,2022-05-21 06:44:00.000
12455,2022-05-21 06:49:02.000
12456,2022-02-27 20:34:42.000
12457,2022-05-21 06:44:07.000
12458,2022-05-20 04:39:00.877
12459,2022-05-21 06:59:07.000
12460,2022-02-27 00:00:00.000
12461,2022-05-21 06:14:26.000
12462,2022-03-06 23:24:00.000
12463,2022-03-09 19:39:00.000
12464,2022-04-29 12:58:17.893
12465,2022-04-29 12:13:16.503
12466,2022-05-06 13:40:43.000
12468,2022-05-20 01:24:46.230
12469,2022-05-18 19:18:02.000
12470,2022-04-29 12:34:40.370
12471,2022-04-23 16:30:00.000
12472,2022-04-29 12:41:05.000
12473,2022-04-29 12:56:20.637
12474,2022-04-29 12:50:03.340
12475,2022-04-29 12:50:45.783
12476,2022-04-29 12:40:54.443
12477,2022-03-23 15:14:00.000
12478,2022-04-29 12:31:49.593
12479,2022-03-23 04:29:26.903
12480,2022-04-29 13:30:32.973
12481,2022-04-17 14:05:24.000
12482,2022-04-16 21:45:00.000
12483,2022-04-29 13:56:42.490
12484,2022-04-29 13:51:49.260
12485,2022-03-15 22:31:00.000
12486,2022-04-29 13:37:30.733
12487,2021-04-20 22:04:12.000
12490,2022-05-21 06:44:02.000
12492,2022-04-29 12:14:36.477
12493,2022-04-29 13:39:35.000
12495,2022-05-21 06:44:26.000
12497,2022-05-21 06:49:26.000
12499,2021-06-02 03:34:30.000
12500,2022-05-15 17:02:25.000
12501,2022-05-21 04:44:26.000
12502,2022-05-21 07:04:25.000
12503,2022-04-29 12:17:15.310
12504,2022-05-21 06:44:26.000
12508,2022-03-22 14:49:28.000
12509,2022-05-21 06:17:02.000
12510,2022-05-21 06:30:08.217
12511,2022-05-21 07:09:58.207
12512,2022-05-20 20:18:20.587
12513,2022-03-22 11:44:28.000
12514,2022-04-16 07:40:55.460
12516,2022-05-21 06:55:04.000
12517,2021-01-06 05:01:28.850
12518,2022-05-21 03:54:55.393
12519,2022-05-21 06:33:16.000
12520,2022-05-17 11:21:13.000
12521,2022-05-21 06:16:55.813
12522,2022-04-08 18:38:00.000
12523,2022-05-17 01:20:41.000
12524,2022-05-07 19:56:16.000
12530,2022-05-21 05:39:57.273
12534,2022-05-21 06:44:03.000
12535,2021-09-04 02:16:33.107
12536,2022-04-20 12:00:00.000
12537,2022-05-21 06:19:25.000
12538,2022-05-21 06:49:27.000
12539,2022-05-21 06:32:42.827
12540,2022-04-29 13:26:11.943
12541,2022-04-24 18:38:23.200
12542,2022-01-21 18:21:04.000
12544,2022-02-04 18:17:15.000
12546,2022-02-09 15:11:49.000
12547,2022-05-21 06:11:00.000
12548,2022-04-29 13:42:41.747
12549,2022-04-29 12:26:09.897
12550,2022-04-29 12:08:27.117
12551,2021-01-01 00:00:00.000
12553,2022-05-10 06:00:00.000
12554,2022-05-18 17:09:05.000
12555,2022-05-03 17:42:01.000
12557,2022-05-04 05:29:51.000
12559,2022-05-21 06:08:18.507
12560,2022-05-12 12:25:37.067
12561,2022-05-19 20:25:11.287
12562,2022-05-21 06:44:00.000
12564,2022-05-21 07:00:51.413
12567,2022-05-11 09:44:19.000
12569,2022-05-21 06:24:27.000
12570,2022-05-21 06:49:29.000
12571,2022-05-19 05:21:14.000
12573,2022-05-19 18:02:34.000
12576,2022-05-21 08:00:05.857
12577,2022-05-06 12:00:00.000
12578,2022-05-18 07:01:32.243
12579,2021-12-08 15:30:25.000
12581,2022-05-21 06:49:11.000
12583,2022-05-20 18:18:00.783
12584,2022-05-13 17:54:47.000
12585,2022-05-10 16:41:26.570
12586,2022-05-21 06:13:33.000
12587,2022-05-12 18:35:03.900
12588,2022-05-21 07:01:02.000
12589,2022-05-21 06:51:57.000
12590,2020-06-20 17:01:50.963
12594,2022-05-21 07:04:07.000
12595,2022-05-21 06:35:10.000
12597,2022-05-21 06:34:23.000
